date,time,temp_c,dewpoint_c,rh_pct,wind_dir_txt,wind_kmh,gust_kmh,wind_dir_deg,press_hpa,rain_rate_mmph,rain_acc_mm,uv,solar_wm2,key,value
2026-09-11,00:00,19.6,15.6,78,N,0,4.8,0,1017.91,0,0,0,0,,
2026-09-11,00:15,19.4,15.6,78,N,0,1.6,0,1017.95,0,0,0,0,,
2026-09-11,00:30,19.3,15,78,NNW,3.2,4.8,332,1018.22,0,0,0,0,,
2026-09-11,00:45,19.2,15,78,N,0,3.2,0,1018.35,0,0,0,0,,
2026-09-11,01:00,19.1,15,79,N,0,3.2,0,1018.22,0,0,0,0,,
2026-09-11,01:15,19.1,15,79,N,1.6,4.8,360,1018.05,0,0,0,0,,
2026-09-11,01:30,18.9,15,79,N,0,4.8,0,1018.19,0,0,0,0,,
2026-09-11,01:45,18.7,15,79,N,0,1.6,0,1017.91,0,0,0,0,,
2026-09-11,02:00,18.6,15,80,N,1.6,3.2,360,1017.75,0,0,0,0,,
2026-09-11,02:15,18.4,15,80,N,1.6,3.2,360,1017.58,0,0,0,0,,
2026-09-11,02:30,18.2,14.4,81,N,0,3.2,0,1017.81,0,0,0,0,,
2026-09-11,02:45,17.9,14.4,82,N,0,4.8,0,1017.98,0,0,0,0,,
2026-09-11,03:00,17.6,14.4,82,N,0,3.2,0,1017.71,0,0,0,0,,
2026-09-11,03:15,17.6,14.4,83,N,3.2,0,360,1017.68,0,0,0,0,,
2026-09-11,03:30,17.4,14.4,83,N,1.6,4.8,360,1017.75,0,0,0,0,,
2026-09-11,03:45,17.4,14.4,83,N,3.2,3.2,360,1017.75,0,0,0,0,,
2026-09-11,04:00,17.2,13.9,83,N,0,3.2,0,1018.12,0,0,0,0,,
2026-09-11,04:15,17.1,13.9,83,N,0,1.6,0,1018.12,0,0,0,0,,
2026-09-11,04:30,16.8,13.9,84,N,0,1.6,0,1018.15,0,0,0,0,,
2026-09-11,04:45,16.8,13.9,84,N,1.6,4.8,350,1017.88,0,0,0,0,,
2026-09-11,05:00,16.8,13.9,84,N,1.6,4.8,360,1018.05,0,0,0,0,,
2026-09-11,05:15,16.6,13.9,84,NE,1.6,4.8,35,1017.85,0,0,0,0,,
2026-09-11,05:30,16.8,13.9,84,NNE,1.6,8,21,1018.15,0,0,0,0,,
2026-09-11,05:45,16.9,13.9,83,E,3.2,6.4,89,1018.35,0,0,0,0,,
2026-09-11,06:00,17.3,13.9,82,N,3.2,8,360,1018.32,0,0,0,0,,
2026-09-11,06:15,17.6,13.9,81,N,4.8,4.8,360,1018.05,0,0,0,0,,
2026-09-11,06:30,17.8,13.9,80,N,3.2,6.4,360,1018.29,0,0,0,0,,
2026-09-11,06:45,17.8,13.9,79,N,0,4.8,0,1018.22,0,0,0,0,,
2026-09-11,07:00,17.4,13.9,79,N,1.6,4.8,360,1018.29,0,0,0,0,,
2026-09-11,07:15,17,13.3,80,N,0,4.8,0,1018.19,0,0,0,12,,
2026-09-11,07:30,16.7,13.3,81,ESE,1.6,3.2,103,1018.52,0,0,0,18,,
2026-09-11,07:45,16.9,13.9,83,SE,3.2,4.8,132,1018.59,0,0,0,46,,
2026-09-11,08:00,17.4,14.4,82,N,0,3.2,0,1018.76,0,0,0,72,,
2026-09-11,08:15,18.9,15,79,N,0,1.6,0,1018.93,0,0,0,51,,
2026-09-11,08:30,18.8,15,79,N,0,1.6,0,1018.73,0,0,0,281,,
2026-09-11,08:45,20.2,15.6,74,N,4.8,6.4,360,1019.07,0,0,0.6,211,,
2026-09-11,09:00,19.2,15,77,N,3.2,8,360,1019.3,0,0,0.6,186,,
2026-09-11,09:15,18.9,15,78,N,3.2,8,360,1019.17,0,0,0.7,135,,
2026-09-11,09:30,19.4,15,78,NNW,1.6,6.4,341,1019.51,0,0,0.9,192,,
2026-09-11,09:45,19.9,15,75,N,4.8,6.4,360,1019.34,0,0,0.9,179,,
2026-09-11,10:00,20.4,15.6,74,N,3.2,6.4,360,1019.78,0,0,1.1,227,,
2026-09-11,10:15,20.7,15.6,72,N,3.2,9.7,360,1019.81,0,0,1.5,243,,
2026-09-11,10:30,21.3,15.6,70,N,4.8,12.9,360,1020.22,0,0,1.8,290,,
2026-09-11,10:45,21.6,15.6,69,N,3.2,9.7,360,1020.15,0,0,1.4,227,,
2026-09-11,11:00,21.9,15.6,68,NNW,1.6,8,344,1020.42,0,0,1.4,216,,
2026-09-11,11:15,22.1,15.6,68,NW,3.2,8,326,1020.49,0,0,1.6,253,,
2026-09-11,11:30,22.4,16.1,68,N,3.2,8,360,1020.52,0,0,1.7,248,,
2026-09-11,11:45,22.6,16.1,68,N,4.8,12.9,360,1020.73,0,0,2.1,315,,
2026-09-11,12:00,23.1,16.1,66,N,6.4,16.1,360,1020.59,0,0,2.6,367,,
2026-09-11,12:15,23.8,16.1,64,N,4.8,19.3,360,1020.59,0,0,4.7,561,,
2026-09-11,12:30,24.1,16.7,63,N,24.1,30.6,360,1020.52,0,0,4.9,810,,
2026-09-11,12:45,24.3,16.7,62,N,3.2,27.4,360,1020.52,0,0,5,809,,
2026-09-11,13:00,24.9,16.7,60,N,3.2,22.5,360,1020.32,0,0,5.1,817,,
2026-09-11,13:15,25.2,16.1,58,N,6.4,22.5,360,1020.29,0,0,5.1,814,,
2026-09-11,13:30,25.3,15.6,56,N,3.2,25.7,360,1020.49,0,0,5,805,,
2026-09-11,13:45,25.3,15.6,56,N,6.4,25.7,360,1020.22,0,0,5,803,,
2026-09-11,14:00,25.4,15,54,N,9.7,25.7,360,1020.22,0,0,4.9,798,,
2026-09-11,14:15,25.3,15,54,N,4.8,25.7,360,1020.22,0,0,4.7,779,,
2026-09-11,14:30,25.6,15,53,N,12.9,25.7,360,1019.84,0,0,4.5,768,,
2026-09-11,14:45,25.9,16.1,55,N,6.4,29,360,1020.05,0,0,4.3,744,,
2026-09-11,15:00,25.6,16.1,57,N,6.4,24.1,360,1020.05,0,0,4,722,,
2026-09-11,15:15,25.8,16.1,55,N,17.7,25.7,360,1020.15,0,0,3.7,698,,
2026-09-11,15:30,25.7,16.1,55,N,6.4,25.7,360,1020.18,0,0,3.5,673,,
2026-09-11,15:45,25.8,16.1,55,N,4.8,27.4,360,1019.98,0,0,3.1,643,,
2026-09-11,16:00,25.5,16.7,58,N,19.3,25.7,360,1019.78,0,0,2.8,605,,
2026-09-11,16:15,25.2,16.1,57,N,33.8,30.6,360,1019.88,0,0,2.5,573,,
2026-09-11,16:30,25.1,16.1,58,N,8,35.4,360,1019.81,0,0,2.2,527,,
2026-09-11,16:45,24.7,15.6,57,N,12.9,33.8,360,1020.01,0,0,1.9,513,,
2026-09-11,17:00,24.3,15.6,58,N,6.4,30.6,360,1020.12,0,0,1.2,211,,
2026-09-11,17:15,24.1,15,58,N,16.1,33.8,360,1020.29,0,0,1.2,295,,
2026-09-11,17:30,23.9,15,58,N,16.1,32.2,360,1020.22,0,0,0.9,248,,
2026-09-11,17:45,24.3,14.4,54,N,14.5,30.6,360,1020.32,0,0,0.8,283,,
2026-09-11,18:00,24.2,15,56,N,4.8,33.8,360,1020.39,0,0,0.6,234,,
2026-09-11,18:15,23.8,15,58,N,6.4,35.4,360,1020.18,0,0,0,176,,
2026-09-11,18:30,23.7,14.4,56,N,19.3,32.2,360,1020.29,0,0,0,125,,
2026-09-11,18:45,23.6,15,59,N,6.4,30.6,360,1020.32,0,0,0,77,,
2026-09-11,19:00,23.4,15,60,N,9.7,25.7,360,1020.35,0,0,0,42,,
2026-09-11,19:15,23,15,61,N,16.1,30.6,360,1020.35,0,0,0,19,,
2026-09-11,19:30,22.6,15,63,N,16.1,30.6,360,1020.22,0,0,0,9,,
2026-09-11,19:45,22.3,15,64,N,17.7,22.5,360,1020.62,0,0,0,0,,
2026-09-11,20:00,22,15,65,N,20.9,22.5,360,1020.73,0,0,0,0,,
2026-09-11,20:15,21.8,15.6,67,N,4.8,27.4,360,1020.76,0,0,0,0,,
2026-09-11,20:30,21.6,15,68,N,16.1,20.9,360,1021.03,0,0,0,0,,
2026-09-11,20:45,21.4,15,68,N,4.8,22.5,360,1021.33,0,0,0,0,,
2026-09-11,21:00,21.3,15.6,69,NW,8,24.1,304,1021.74,0,0,0,0,,
