date,time,temp_c,dewpoint_c,rh_pct,wind_dir_txt,wind_kmh,gust_kmh,wind_dir_deg,press_hpa,rain_rate_mmph,rain_acc_mm,uv,solar_wm2,key,value
2026-08-18,00:00,24.8,22.2,87,NW,4.8,16.1,325,1015.58,0,0,0,0,,
2026-08-18,00:15,24.7,22.2,88,WNW,11.3,16.1,298,1015.71,0,0,0,0,,
2026-08-18,00:30,24.7,22.2,87,N,16.1,24.1,360,1015.65,0,0,0,0,,
2026-08-18,00:45,24.9,22.2,86,N,8,30.6,360,1015.68,0,0,0,0,,
2026-08-18,01:00,24.9,22.2,85,NW,12.9,19.3,311,1015.78,0,0,0,0,,
2026-08-18,01:15,24.8,22.2,85,NNW,1.6,20.9,336,1015.75,0,0,0,0,,
2026-08-18,01:30,24.7,21.7,85,N,3.2,16.1,360,1015.85,0,0,0,0,,
2026-08-18,01:45,24.7,21.7,85,N,12.9,25.7,360,1015.68,0,0,0,0,,
2026-08-18,02:00,24.7,21.7,84,N,8,25.7,360,1015.61,0,0,0,0,,
2026-08-18,02:15,24.7,21.7,84,WNW,11.3,19.3,290,1015.68,0,0,0,0,,
2026-08-18,02:30,24.7,21.7,84,N,16.1,22.5,360,1015.48,0,0,0,0,,
2026-08-18,02:45,24.8,21.7,84,N,19.3,19.3,360,1015.58,0,0,0,0,,
2026-08-18,03:00,24.8,21.7,84,N,17.7,22.5,360,1015.48,0,0,0,0,,
2026-08-18,03:15,24.8,21.7,84,N,9.7,17.7,360,1015.54,0,0,0,0,,
2026-08-18,03:30,24.7,21.7,85,N,12.9,17.7,360,1015.37,0,0,0,0,,
2026-08-18,03:45,24.8,22.2,85,N,17.7,22.5,360,1015.41,0,0,0,0,,
2026-08-18,04:00,24.8,22.2,85,WNW,8,19.3,289,1015.31,0,0,0,0,,
2026-08-18,04:15,24.8,22.2,85,N,14.5,20.9,360,1015.27,0,0,0,0,,
2026-08-18,04:30,24.8,22.2,86,NW,4.8,17.7,319,1015.24,0,0,0,0,,
2026-08-18,04:45,24.7,22.2,86,NW,9.7,12.9,319,1015.07,0,0,0,0,,
2026-08-18,05:00,24.7,22.2,86,N,3.2,16.1,360,1015.31,0,0,0,0,,
2026-08-18,05:15,24.8,22.2,86,N,3.2,17.7,360,1015.04,0,0,0,0,,
2026-08-18,05:30,24.8,22.2,86,WNW,8,20.9,302,1014.8,0,0,0,0,,
2026-08-18,05:45,24.8,22.2,86,NW,6.4,17.7,325,1014.6,0,0,0,0,,
2026-08-18,06:00,24.9,22.2,87,N,6.4,20.9,360,1014.6,0,0,0,0,,
2026-08-18,06:15,24.9,22.2,87,WNW,8,24.1,300,1014.49,0,0,0,0,,
2026-08-18,06:30,24.9,22.2,87,NW,8,16.1,306,1014.53,0,0,0,0,,
2026-08-18,06:45,24.9,22.2,87,N,9.7,14.5,360,1014.66,0,0,0,0,,
2026-08-18,07:00,25,22.8,87,N,4.8,17.7,360,1014.56,0,0,0,16,,
2026-08-18,07:15,25,22.8,87,N,3.2,20.9,360,1014.87,0,0,0,40,,
2026-08-18,07:30,25,22.8,88,N,3.2,17.7,360,1014.8,0,0,0,69,,
2026-08-18,07:45,25.2,22.8,88,WNW,17.7,22.5,298,1014.83,0,0,0,98,,
2026-08-18,08:00,25.5,23.3,88,N,19.3,22.5,360,1014.97,0,0,0,130,,
2026-08-18,08:15,25.8,23.3,87,WNW,6.4,19.3,301,1015.04,0,0,0,193,,
2026-08-18,08:30,26,23.3,86,N,9.7,24.1,360,1014.97,0,0,0.7,229,,
2026-08-18,08:45,26.3,23.3,85,N,17.7,27.4,360,1015.1,0,0,0.8,301,,
2026-08-18,09:00,26.5,23.3,84,N,20.9,32.2,360,1014.83,0,0,1.2,420,,
2026-08-18,09:15,26.8,23.3,82,N,14.5,29,360,1015.07,0,0,1.5,385,,
2026-08-18,09:30,27,23.3,80,N,6.4,30.6,360,1014.97,0,0,1.9,471,,
2026-08-18,09:45,27.5,23.3,78,N,6.4,27.4,360,1015.07,0,0,2.2,538,,
2026-08-18,10:00,27.7,23.3,77,WNW,8,25.7,291,1014.97,0,0,2.6,596,,
2026-08-18,10:15,28.1,23.3,75,N,24.1,30.6,360,1015.31,0,0,3,613,,
2026-08-18,10:30,28.1,23.3,75,N,16.1,35.4,360,1015.51,0,0,2.3,137,,
2026-08-18,10:45,28.3,22.8,74,N,17.7,30.6,360,1015.41,0,0,3.9,763,,
2026-08-18,11:00,28.9,23.3,73,N,6.4,25.7,360,1015.41,0,0,3.8,742,,
2026-08-18,11:15,28.8,22.2,69,N,4.8,25.7,360,1015.58,0,0,4.6,772,,
2026-08-18,11:30,29.1,22.2,68,N,25.7,32.2,360,1015.68,0,0,5,816,,
2026-08-18,11:45,29.2,22.2,67,N,16.1,30.6,360,1015.51,0,0,5.3,814,,
2026-08-18,12:00,29.5,22.8,67,N,25.7,43.5,360,1015.51,0,0,5.9,891,,
2026-08-18,12:15,29.7,22.2,65,N,6.4,33.8,360,1015.61,0,0,5,717,,
2026-08-18,12:30,28.8,22.2,68,N,24.1,38.6,360,1015.65,0,0,4.5,738,,
2026-08-18,12:45,28.8,22.2,69,N,14.5,32.2,360,1015.51,0,0,6.3,944,,
2026-08-18,13:00,28.9,21.1,64,N,6.4,38.6,360,1015.58,0,0,6.3,881,,
2026-08-18,13:15,29.4,21.7,65,N,4.8,33.8,360,1015.51,0,0,6.4,875,,
2026-08-18,13:30,29.5,21.1,62,WNW,14.5,37,298,1015.54,0,0,6.4,865,,
2026-08-18,13:45,29.9,21.7,62,N,4.8,32.2,360,1015.54,0,0,6.3,867,,
2026-08-18,14:00,29.7,21.7,63,N,17.7,35.4,360,1015.65,0,0,6.2,879,,
2026-08-18,14:15,29.8,22.2,64,N,3.2,35.4,360,1015.37,0,0,6.2,884,,
2026-08-18,14:30,29.7,22.2,64,N,22.5,37,360,1015.61,0,0,6.1,919,,
2026-08-18,14:45,29.3,22.2,67,N,24.1,38.6,360,1015.24,0,0,5.7,884,,
2026-08-18,15:00,29.1,21.1,63,N,6.4,40.2,360,1015.31,0,0,3.9,846,,
2026-08-18,15:15,29.1,21.7,64,N,6.4,45.1,360,1015.17,0,0,3.2,882,,
2026-08-18,15:30,29.1,21.1,63,N,25.7,41.8,360,1015.21,0,0,2.4,828,,
2026-08-18,15:45,29.4,21.7,64,N,16.1,32.2,360,1014.97,0,0,4.4,786,,
2026-08-18,16:00,29.6,21.7,63,N,6.4,35.4,360,1014.87,0,0,3.9,698,,
2026-08-18,16:15,29.4,21.7,64,N,12.9,40.2,360,1014.56,0,0,3.4,643,,
2026-08-18,16:30,29.1,21.1,63,W,6.4,38.6,262,1014.66,0,0,3.1,601,,
2026-08-18,16:45,29.1,21.7,64,N,16.1,33.8,360,1014.66,0,0,2.7,547,,
2026-08-18,17:00,28.4,21.1,65,N,17.7,38.6,360,1014.56,0,0,2.4,520,,
2026-08-18,17:15,28.7,21.1,65,N,20.9,40.2,360,1014.63,0,0,2,455,,
2026-08-18,17:30,28.3,21.7,67,N,27.4,33.8,360,1014.19,0,0,1.6,411,,
2026-08-18,17:45,28.2,21.1,67,N,9.7,32.2,360,1014.19,0,0,1.3,366,,
