date,time,temp_c,dewpoint_c,rh_pct,wind_dir_txt,wind_kmh,gust_kmh,wind_dir_deg,press_hpa,rain_rate_mmph,rain_acc_mm,uv,solar_wm2,key,value
2026-08-31,00:00,22.6,19.4,83,N,0,3.2,0,1019.47,0,0,0,0,,
2026-08-31,00:15,22.6,19.4,84,N,3.2,12.9,360,1019.24,0,0,0,0,,
2026-08-31,00:30,22.6,19.4,85,N,1.6,12.9,360,1019.2,0,0,0,0,,
2026-08-31,00:45,22.6,19.4,85,N,3.2,6.4,360,1019.2,0,0,0,0,,
2026-08-31,01:00,22.6,20,85,N,0,9.7,0,1019.1,0,0,0,0,,
2026-08-31,01:15,22.4,19.4,85,NW,3.2,6.4,318,1018.76,0,0,0,0,,
2026-08-31,01:30,22.4,20,86,N,0,4.8,0,1018.93,0,0,0,0,,
2026-08-31,01:45,22.2,19.4,86,N,0,3.2,0,1018.8,0,0,0,0,,
2026-08-31,02:00,22.1,19.4,86,N,0,0,0,1018.76,0,0,0,0,,
2026-08-31,02:15,21.8,19.4,86,N,0,1.6,0,1018.86,0,0,0,0,,
2026-08-31,02:30,21.7,18.9,86,N,0,1.6,0,1018.59,0,0,0,0,,
2026-08-31,02:45,21.4,18.9,86,N,0,0,0,1018.66,0,0,0,0,,
2026-08-31,03:00,21.2,18.9,87,N,0,1.6,0,1018.22,0,0,0,0,,
2026-08-31,03:15,20.9,18.3,86,N,0,0,0,1018.35,0,0,0,0,,
2026-08-31,03:30,20.4,17.8,85,N,0,0,0,1018.25,0,0,0,0,,
