date,time,temp_c,dewpoint_c,rh_pct,wind_dir_txt,wind_kmh,gust_kmh,wind_dir_deg,press_hpa,rain_rate_mmph,rain_acc_mm,uv,solar_wm2,key,value
2026-07-21,00:00,29.2,16.1,46,N,0,3.2,0,1017.91,0,0,0,0,,
2026-07-21,00:15,28.8,16.1,47,N,1.6,4.8,360,1017.81,0,0,0,0,,
2026-07-21,00:30,28.9,16.1,46,N,1.6,4.8,360,1017.85,0,0,0,0,,
2026-07-21,00:45,28.9,16.1,47,N,1.6,4.8,360,1018.08,0,0,0,0,,
2026-07-21,01:00,28.8,15.6,46,N,3.2,4.8,360,1017.81,0,0,0,0,,
2026-07-21,01:15,28.6,16.7,49,N,3.2,4.8,360,1018.08,0,0,0,0,,
2026-07-21,01:30,28.5,16.7,50,N,1.6,6.4,360,1018.05,0,0,0,0,,
2026-07-21,01:45,28.3,16.7,49,N,3.2,6.4,360,1017.78,0,0,0,0,,
2026-07-21,02:00,28.6,16.7,49,SE,1.6,6.4,131,1017.61,0,0,0,0,,
2026-07-21,02:15,28.9,16.7,48,N,0,4.8,0,1017.64,0,0,0,0,,
2026-07-21,02:30,28.7,16.7,48,N,0,4.8,0,1017.64,0,0,0,0,,
2026-07-21,02:45,28.2,16.1,47,N,1.6,4.8,360,1017.31,0,0,0,0,,
2026-07-21,03:00,27.8,16.7,51,N,1.6,4.8,360,1017.2,0,0,0,0,,
2026-07-21,03:15,28.2,16.7,50,SSE,6.4,6.4,159,1017.1,0,0,0,0,,
2026-07-21,03:30,28.5,16.7,50,N,0,6.4,0,1016.93,0,0,0,0,,
2026-07-21,03:45,28.6,16.7,49,SSE,3.2,4.8,152,1016.7,0,0,0,0,,
2026-07-21,04:00,28.4,15.6,45,N,4.8,11.3,360,1016.42,0,0,0,0,,
2026-07-21,04:15,29.3,15,42,SE,3.2,14.5,124,1016.15,0,0,0,0,,
2026-07-21,04:30,29.7,14.4,40,SE,3.2,11.3,128,1016.36,0,0,0,0,,
2026-07-21,04:45,29.8,14.4,40,SE,3.2,4.8,125,1016.19,0,0,0,0,,
2026-07-21,05:00,29.3,14.4,41,E,1.6,9.7,98,1016.46,0,0,0,0,,
2026-07-21,05:15,28.9,14.4,42,E,3.2,4.8,81,1016.42,0,0,0,0,,
2026-07-21,05:30,28.4,14.4,42,ESE,1.6,6.4,123,1016.49,0,0,0,0,,
2026-07-21,05:45,28.1,14.4,43,E,3.2,11.3,87,1016.32,0,0,0,0,,
2026-07-21,06:00,28.5,13.9,41,N,6.4,12.9,360,1016.39,0,0,0,0,,
2026-07-21,06:15,29.2,13.9,39,E,11.3,16.1,84,1016.36,0,0,0,0,,
2026-07-21,06:30,29.8,13.3,37,ESE,3.2,11.3,107,1016.59,0,0,0,11,,
2026-07-21,06:45,29.6,12.8,36,E,4.8,12.9,81,1016.49,0,0,0,26,,
2026-07-21,07:00,30.2,13.3,35,NNE,4.8,6.4,32,1016.93,0,0,0,53,,
2026-07-21,07:15,29.6,14.4,40,N,0,1.6,0,1016.9,0,0,0,84,,
2026-07-21,07:30,29.1,14.4,42,N,0,1.6,0,1016.93,0,0,0,116,,
2026-07-21,07:45,29.2,14.4,41,N,8,6.4,360,1017.27,0,0,0,137,,
2026-07-21,08:00,29,14.4,41,N,3.2,9.7,360,1017.2,0,0,0,186,,
2026-07-21,08:15,28.9,13.3,39,N,4.8,14.5,360,1017.54,0,0,0.7,223,,
2026-07-21,08:30,30.2,13.9,37,N,6.4,6.4,352,1017.37,0,0,0.9,258,,
2026-07-21,08:45,32.4,13.9,32,N,0,6.4,0,1016.86,0,0,1.2,292,,
2026-07-21,09:00,34.3,12.8,27,ENE,3.2,8,64,1016.66,0,0,1.5,390,,
2026-07-21,09:15,35.3,12.8,26,SE,14.5,14.5,131,1016.29,0,0,1.7,371,,
2026-07-21,09:30,35.6,12.2,24,SE,3.2,14.5,141,1015.85,0,0,2.1,445,,
2026-07-21,09:45,36.1,11.7,23,E,3.2,9.7,90,1016.02,0,0,2.5,533,,
