date,time,temp_c,dewpoint_c,rh_pct,wind_dir_txt,wind_kmh,gust_kmh,wind_dir_deg,press_hpa,rain_rate_mmph,rain_acc_mm,uv,solar_wm2,key,value
2026-09-01,00:00,23.5,20.6,85,N,0,4.8,0,1020.86,0,0,0,0,,
2026-09-01,00:15,23.3,20.6,86,N,0,3.2,0,1020.89,0,0,0,0,,
2026-09-01,00:30,23.1,20.6,86,N,0,1.6,0,1020.96,0,0,0,0,,
2026-09-01,00:45,23.3,21.1,87,NNW,1.6,8,332,1020.83,0,0,0,0,,
2026-09-01,01:00,23.6,21.1,88,N,3.2,14.5,360,1020.86,0,0,0,0,,
2026-09-01,01:15,23.5,21.1,89,N,3.2,8,360,1020.73,0,0,0,0,,
2026-09-01,01:30,23.4,21.7,89,N,4.8,12.9,360,1020.73,0,0,0,0,,
2026-09-01,01:45,23.5,21.7,90,N,3.2,16.1,360,1020.62,0,0,0,0,,
2026-09-01,02:00,23.4,21.7,90,N,1.6,19.3,360,1020.62,0,0,0,0,,
2026-09-01,02:15,23.4,21.7,91,N,4.8,16.1,360,1020.45,0,0,0,0,,
2026-09-01,02:30,23.2,21.7,91,N,1.6,8,360,1020.66,0,0,0,0,,
2026-09-01,02:45,23.1,21.1,91,N,0,6.4,0,1020.25,0,0,0,0,,
2026-09-01,03:00,22.7,21.1,91,N,0,1.6,0,1020.39,0,0,0,0,,
2026-09-01,03:15,22.3,20.6,91,N,0,3.2,0,1020.01,0,0,0,0,,
2026-09-01,03:30,22.1,20.6,91,N,0,1.6,0,1020.15,0,0,0,0,,
2026-09-01,03:45,21.7,20,91,N,1.6,1.6,360,1020.32,0,0,0,0,,
2026-09-01,04:00,21.6,20,91,N,0,3.2,0,1020.29,0,0,0,0,,
2026-09-01,04:15,21.7,20,91,N,0,3.2,0,1020.05,0,0,0,0,,
2026-09-01,04:30,21.7,20,91,N,0,1.6,0,1019.84,0,0,0,0,,
2026-09-01,04:45,21.3,19.4,91,NNW,1.6,4.8,340,1019.61,0,0,0,0,,
2026-09-01,05:00,21,18.9,90,N,0,1.6,0,1019.54,0,0,0,0,,
2026-09-01,05:15,20.4,18.3,89,N,0,3.2,0,1019.47,0,0,0,0,,
2026-09-01,05:30,20.2,17.8,89,NNW,1.6,6.4,344,1019.47,0,0,0,0,,
2026-09-01,05:45,20.2,17.8,87,N,0,1.6,0,1019.37,0,0,0,0,,
2026-09-01,06:00,20.3,17.8,85,N,0,3.2,0,1019.34,0,0,0,0,,
2026-09-01,06:15,20.6,17.8,84,N,0,0,0,1019.2,0,0,0,0,,
2026-09-01,06:30,20.7,17.2,83,N,0,3.2,0,1018.76,0,0,0,0,,
2026-09-01,06:45,20.8,17.2,81,NNE,3.2,4.8,28,1018.76,0,0,0,0,,
2026-09-01,07:00,20.8,17.2,80,N,1.6,8,360,1019.3,0,0,0,7,,
2026-09-01,07:15,21.4,16.7,76,N,0,6.4,0,1019.1,0,0,0,14,,
2026-09-01,07:30,21.5,16.7,74,N,0,1.6,0,1019.13,0,0,0,47,,
2026-09-01,07:45,22,16.7,71,N,1.6,3.2,350,1019.2,0,0,0,93,,
2026-09-01,08:00,22.5,16.7,69,N,4.8,6.4,9,1019.13,0,0,0,132,,
2026-09-01,08:15,23.4,16.1,64,N,4.8,8,350,1019.3,0,0,0,193,,
2026-09-01,08:30,24.1,16.1,61,NNE,1.6,12.9,17,1019.2,0,0,0.6,253,,
2026-09-01,08:45,24.5,15,57,NNW,1.6,6.4,340,1019.71,0,0,0.8,315,,
2026-09-01,09:00,24.9,15,54,N,3.2,8,360,1019.74,0,0,1,362,,
2026-09-01,09:15,25.7,14.4,50,NNW,4.8,9.7,327,1019.78,0,0,1.3,410,,
2026-09-01,09:30,26.8,13.9,45,N,1.6,8,360,1019.98,0,0,1.6,455,,
2026-09-01,09:45,27.7,13.9,43,NNE,3.2,11.3,13,1019.81,0,0,1.9,501,,
2026-09-01,10:00,28.2,13.9,42,N,3.2,8,360,1020.29,0,0,2.2,541,,
2026-09-01,10:15,28.8,13.9,40,N,8,12.9,360,1020.22,0,0,2.5,585,,
2026-09-01,10:30,29.6,14.4,40,N,6.4,12.9,360,1020.18,0,0,2.8,626,,
2026-09-01,10:45,30.7,14.4,37,N,3.2,12.9,360,1020.25,0,0,3.2,661,,
2026-09-01,11:00,31.6,13.3,33,N,3.2,14.5,360,1020.66,0,0,3.5,696,,
2026-09-01,11:15,31.9,13.9,34,N,3.2,14.5,360,1020.56,0,0,3.8,726,,
2026-09-01,11:30,32.7,12.2,28,N,4.8,16.1,360,1020.59,0,0,4.1,756,,
2026-09-01,11:45,33.4,11.7,26,NW,1.6,6.4,319,1020.52,0,0,4.4,779,,
2026-09-01,12:00,33.8,12.8,28,WSW,1.6,9.7,247,1020.45,0,0,4.7,800,,
2026-09-01,12:15,34.1,13.9,30,N,4.8,19.3,360,1020.35,0,0,4.9,816,,
2026-09-01,12:30,34,14.4,30,N,9.7,17.7,360,1020.15,0,0,5.1,824,,
2026-09-01,12:45,33.8,13.3,29,N,6.4,24.1,360,1020.22,0,0,5.2,838,,
2026-09-01,13:00,34.1,13.3,28,N,3.2,22.5,360,1020.08,0,0,5.3,840,,
2026-09-01,13:15,34.9,12.8,27,N,4.8,22.5,360,1020.35,0,0,5.3,844,,
2026-09-01,13:30,34.9,11.7,25,N,6.4,27.4,360,1020.15,0,0,5.3,844,,
2026-09-01,13:45,34.8,13.3,28,N,14.5,27.4,360,1020.15,0,0,5.2,837,,
