date,time,temp_c,dewpoint_c,rh_pct,wind_dir_txt,wind_kmh,gust_kmh,wind_dir_deg,press_hpa,rain_rate_mmph,rain_acc_mm,uv,solar_wm2,key,value
2026-07-26,00:00,25.8,21.7,79,SSE,3.2,32.2,165,1012.73,0,0,0,0,,
2026-07-26,00:15,25.7,21.7,80,SE,3.2,25.7,129,1012.84,0,0,0,0,,
2026-07-26,00:30,25.5,21.7,80,N,0,14.5,0,1013,0,0,0,0,,
2026-07-26,00:45,25.4,21.7,81,N,0,4.8,0,1012.73,0,0,0,0,,
2026-07-26,01:00,25.2,21.7,81,N,0,4.8,0,1012.63,0,0,0,0,,
2026-07-26,01:15,24.9,21.7,82,N,0,6.4,0,1012.53,0,0,0,0,,
2026-07-26,01:30,24.9,21.7,84,N,12.9,14.5,360,1012.16,0,0,0,0,,
2026-07-26,01:45,24.9,22.2,84,SSE,1.6,14.5,157,1012.8,0,0,0,0,,
2026-07-26,02:00,24.8,21.7,85,NNW,6.4,6.4,346,1013,0,0,0,0,,
2026-07-26,02:15,24.6,21.7,84,NNW,1.6,6.4,334,1012.73,0,0,0,0,,
2026-07-26,02:30,24.4,21.7,85,SE,1.6,4.8,133,1012.43,0,0,0,0,,
2026-07-26,02:45,24.3,21.7,85,ESE,3.2,3.2,115,1012.97,0,0,0,0,,
2026-07-26,03:00,24.3,21.7,85,N,3.2,6.4,360,1013.21,0,0,0,0,,
