date,time,temp_c,dewpoint_c,rh_pct,wind_dir_txt,wind_kmh,gust_kmh,wind_dir_deg,press_hpa,rain_rate_mmph,rain_acc_mm,uv,solar_wm2,key,value
2026-07-28,00:00,21.9,19.4,87,N,3.2,19.3,360,1018.73,0,0,0,0,,
2026-07-28,00:15,21.8,19.4,87,N,1.6,16.1,360,1018.83,0,0,0,0,,
2026-07-28,00:30,21.8,19.4,88,N,4.8,16.1,360,1019.03,0,0,0,0,,
2026-07-28,00:45,21.8,19.4,88,N,1.6,17.7,360,1019.03,0,0,0,0,,
2026-07-28,01:00,21.7,19.4,88,N,12.9,14.5,360,1019.27,0,0,0,0,,
2026-07-28,01:15,21.6,19.4,88,N,1.6,12.9,360,1019.17,0,0,0,0,,
2026-07-28,01:30,21.5,19.4,88,N,3.2,12.9,360,1018.86,0,0,0,0,,
2026-07-28,01:45,21.4,19.4,88,WNW,11.3,12.9,293,1019.13,0,0,0,0,,
2026-07-28,02:00,21.3,19.4,89,N,3.2,16.1,360,1019.07,0,0,0,0,,
2026-07-28,02:15,21.3,19.4,89,N,3.2,12.9,360,1018.76,0,0,0,0,,
2026-07-28,02:30,21.2,18.9,89,N,3.2,16.1,360,1018.66,0,0,0,0,,
2026-07-28,02:45,21,18.9,89,NNW,1.6,12.9,345,1018.63,0,0,0,0,,
2026-07-28,03:00,20.8,18.9,88,N,0,3.2,0,1018.63,0,0,0,0,,
2026-07-28,03:15,20.7,18.3,88,N,0,1.6,0,1018.42,0,0,0,0,,
2026-07-28,03:30,20.3,18.3,88,N,0,0,0,1018.8,0,0,0,0,,
2026-07-28,03:45,20.4,18.3,89,N,0,3.2,0,1018.63,0,0,0,0,,
2026-07-28,04:00,20.4,18.3,89,N,0,4.8,0,1018.49,0,0,0,0,,
2026-07-28,04:15,20.4,18.3,89,N,0,3.2,0,1018.39,0,0,0,0,,
2026-07-28,04:30,20.2,18.3,89,N,0,6.4,0,1018.49,0,0,0,0,,
2026-07-28,04:45,20.1,17.8,89,N,0,1.6,0,1018.39,0,0,0,0,,
2026-07-28,05:00,19.7,17.8,89,N,0,0,0,1018.22,0,0,0,0,,
2026-07-28,05:15,19.3,17.2,88,N,0,4.8,0,1018.25,0,0,0,0,,
2026-07-28,05:30,19.1,17.2,89,N,0,3.2,0,1018.25,0,0,0,0,,
2026-07-28,05:45,19.2,17.2,89,N,0,3.2,0,1018.29,0,0,0,0,,
2026-07-28,06:00,19.3,17.2,89,N,0,1.6,0,1018.73,0,0,0,0,,
2026-07-28,06:15,19.3,17.2,90,N,0,1.6,0,1018.76,0,0,0,0,,
2026-07-28,06:30,19.2,17.2,89,N,0,4.8,0,1018.83,0,0,0,7,,
2026-07-28,06:45,19.1,17.2,89,N,0,0,0,1018.66,0,0,0,14,,
2026-07-28,07:00,19.2,17.2,89,N,0,0,0,1019.13,0,0,0,51,,
2026-07-28,07:15,19.6,17.2,88,N,0,0,0,1019.13,0,0,0,84,,
2026-07-28,07:30,20.1,17.8,87,N,0,1.6,0,1019.27,0,0,0,105,,
