date,time,temp_c,dewpoint_c,rh_pct,wind_dir_txt,wind_kmh,gust_kmh,wind_dir_deg,press_hpa,rain_rate_mmph,rain_acc_mm,uv,solar_wm2,key,value
2026-07-17,00:00,26.9,20.6,69,SSE,3.2,4.8,154,1020.01,0,0,0,0,,
2026-07-17,00:15,26.6,21.1,73,SSE,4.8,9.7,158,1019.64,0,0,0,0,,
2026-07-17,00:30,26.4,21.1,73,N,3.2,8,360,1019.61,0,0,0,0,,
2026-07-17,00:45,26.4,21.7,77,SSE,1.6,12.9,150,1019.13,0,0,0,0,,
2026-07-17,01:00,26.4,21.1,73,SE,3.2,16.1,138,1019.1,0,0,0,0,,
2026-07-17,01:15,27.1,20.6,69,SSE,11.3,20.9,165,1018.86,0,0,0,0,,
2026-07-17,01:30,27,20,66,SE,20.9,30.6,144,1018.46,0,0,0,0,,
2026-07-17,01:45,26.7,21.1,72,SE,3.2,20.9,144,1018.42,0,0,0,0,,
2026-07-17,02:00,26.4,21.7,75,SE,3.2,22.5,145,1018.19,0,0,0,0,,
2026-07-17,02:15,26.2,21.7,76,ESE,4.8,14.5,111,1018.25,0,0,0,0,,
2026-07-17,02:30,26.1,21.7,77,N,9.7,16.1,360,1017.98,0,0,0,0,,
2026-07-17,02:45,25.9,21.7,77,N,0,17.7,0,1018.05,0,0,0,0,,
2026-07-17,03:00,25.9,22.2,80,E,4.8,6.4,97,1017.85,0,0,0,0,,
2026-07-17,03:15,25.3,21.7,81,SE,3.2,11.3,133,1017.51,0,0,0,0,,
2026-07-17,03:30,25.3,21.7,80,W,4.8,4.8,263,1017.68,0,0,0,0,,
2026-07-17,03:45,25.2,21.7,81,N,0,3.2,0,1017.61,0,0,0,0,,
2026-07-17,04:00,25.4,21.1,77,ESE,9.7,19.3,113,1017.17,0,0,0,0,,
2026-07-17,04:15,25.9,21.1,76,N,0,6.4,0,1017.1,0,0,0,0,,
2026-07-17,04:30,25.9,20.6,73,SE,9.7,17.7,145,1016.66,0,0,0,0,,
2026-07-17,04:45,26.8,20,68,N,4.8,24.1,360,1016.42,0,0,0,0,,
2026-07-17,05:00,26.4,19.4,67,SE,6.4,16.1,126,1016.22,0,0,0,0,,
2026-07-17,05:15,26.1,20,70,NW,4.8,14.5,323,1016.9,0,0,0,0,,
2026-07-17,05:30,25.8,21.1,77,NNW,4.8,8,333,1017.31,0,0,0,0,,
2026-07-17,05:45,24.8,21.1,81,SE,3.2,8,145,1016.73,0,0,0,0,,
2026-07-17,06:00,24.6,18.3,69,ESE,3.2,17.7,108,1016.42,0,0,0,0,,
2026-07-17,06:15,25.7,17.8,63,E,1.6,12.9,95,1016.15,0,0,0,0,,
2026-07-17,06:30,26.2,18.3,62,ESE,1.6,6.4,108,1016.12,0,0,0,19,,
2026-07-17,06:45,26.2,18.3,62,N,0,4.8,0,1016.05,0,0,0,39,,
2026-07-17,07:00,26.4,17.8,60,N,0,4.8,0,1015.95,0,0,0,63,,
2026-07-17,07:15,26.9,17.8,58,N,0,3.2,0,1016.15,0,0,0,97,,
2026-07-17,07:30,27.6,17.2,54,ESE,3.2,6.4,117,1016.19,0,0,0,132,,
2026-07-17,07:45,28.4,17.8,52,N,0,4.8,0,1016.42,0,0,0,153,,
2026-07-17,08:00,28.9,17.8,51,NE,3.2,8,53,1016.42,0,0,0.6,197,,
2026-07-17,08:15,29.1,17.8,51,ESE,3.2,11.3,109,1016.66,0,0,0.8,236,,
2026-07-17,08:30,30.1,17.2,46,E,4.8,6.4,86,1016.76,0,0,1,272,,
2026-07-17,08:45,31.1,16.7,42,ESE,3.2,6.4,113,1016.53,0,0,1.3,287,,
2026-07-17,09:00,31.8,16.1,39,N,0,9.7,0,1017.07,0,0,1.5,373,,
2026-07-17,09:15,30.8,19.4,51,NW,1.6,19.3,317,1017.54,0,0,1.8,401,,
2026-07-17,09:30,30.5,18.9,51,NW,8,8,310,1017.68,0,0,2.2,436,,
2026-07-17,09:45,31.3,19.4,50,W,3.2,11.3,269,1017.54,0,0,2.5,526,,
2026-07-17,10:00,32.6,17.2,40,NW,6.4,14.5,312,1017.31,0,0,2.9,596,,
2026-07-17,10:15,33.1,15.6,35,NW,12.9,27.4,304,1017.24,0,0,3.3,638,,
2026-07-17,10:30,32.6,16.1,37,W,17.7,29,278,1017.34,0,0,3.7,671,,
2026-07-17,10:45,32.8,16.1,37,W,12.9,25.7,281,1017.31,0,0,4.1,708,,
2026-07-17,11:00,33.5,15.6,34,W,1.6,17.7,275,1017.37,0,0,4.5,744,,
2026-07-17,11:15,34.3,16.7,35,W,6.4,19.3,279,1017.31,0,0,4.9,780,,
2026-07-17,11:30,35.1,16.7,34,WNW,3.2,20.9,292,1017.03,0,0,5.3,809,,
2026-07-17,11:45,35.7,15.6,31,N,4.8,17.7,360,1016.83,0,0,5.7,835,,
2026-07-17,12:00,36.3,14.4,28,WNW,3.2,16.1,291,1016.93,0,0,6,856,,
2026-07-17,12:15,37.1,12.8,23,WNW,8,22.5,292,1016.9,0,0,6.3,875,,
2026-07-17,12:30,37.3,13.3,24,N,12.9,20.9,360,1016.9,0,0,6.5,893,,
2026-07-17,12:45,37.8,12.8,22,N,3.2,19.3,360,1016.7,0,0,6.7,904,,
2026-07-17,13:00,38.6,11.7,20,NW,4.8,24.1,314,1016.56,0,0,6.8,911,,
2026-07-17,13:15,38.9,9.4,17,W,9.7,24.1,274,1016.32,0,0,6.9,916,,
2026-07-17,13:30,39.1,11.7,20,W,3.2,20.9,269,1016.36,0,0,7,916,,
2026-07-17,13:45,39.2,11.1,18,SW,4.8,20.9,217,1016.36,0,0,6.7,905,,
2026-07-17,14:00,39.9,11.1,18,N,4.8,20.9,360,1016.19,0,0,6.6,896,,
2026-07-17,14:15,39.6,11.1,18,N,9.7,25.7,360,1016.05,0,0,6.6,888,,
2026-07-17,14:30,39.8,10.6,18,WNW,9.7,24.1,282,1015.88,0,0,5.9,861,,
2026-07-17,14:45,40.4,10.6,17,ENE,6.4,19.3,62,1015.58,0,0,5.4,823,,
2026-07-17,15:00,40.8,10.6,16,N,3.2,27.4,360,1015.65,0,0,5.8,840,,
2026-07-17,15:15,40.9,8.9,15,N,6.4,22.5,360,1015.65,0,0,5.6,817,,
2026-07-17,15:30,41.2,8.3,14,W,4.8,27.4,274,1015.65,0,0,5.1,786,,
2026-07-17,15:45,40.8,8.9,14,N,8,29,360,1015.54,0,0,4.8,761,,
2026-07-17,16:00,40.6,7.2,13,N,4.8,27.4,360,1015.51,0,0,4.5,731,,
2026-07-17,16:15,40.8,5.6,12,N,14.5,25.7,360,1015.31,0,0,4.1,698,,
2026-07-17,16:30,40.8,6.1,12,N,17.7,32.2,360,1015.41,0,0,3.6,657,,
2026-07-17,16:45,40.6,6.1,12,N,16.1,25.7,360,1015.41,0,0,3,615,,
2026-07-17,17:00,40.7,6.7,13,N,12.9,27.4,360,1015.27,0,0,2.7,573,,
2026-07-17,17:15,40.3,6.7,13,N,19.3,25.7,360,1015.48,0,0,2.4,529,,
2026-07-17,17:30,40.1,7.2,13,W,16.1,27.4,269,1015.41,0,0,2,482,,
2026-07-17,17:45,39.8,6.7,13,N,22.5,30.6,360,1015.54,0,0,1.7,436,,
2026-07-17,18:00,39.4,8.3,15,N,12.9,30.6,360,1015.65,0,0,1.4,388,,
2026-07-17,18:15,38.9,8.3,16,N,14.5,30.6,360,1015.71,0,0,1.2,341,,
2026-07-17,18:30,38.3,8.3,16,N,8,25.7,360,1015.71,0,0,0.9,294,,
2026-07-17,18:45,37.7,10.6,20,N,4.8,29,360,1015.58,0,0,0.8,248,,
2026-07-17,19:00,36.9,14.4,26,N,8,27.4,360,1015.54,0,0,0.6,200,,
2026-07-17,19:15,36.2,18.3,35,N,6.4,17.7,360,1015.68,0,0,0,155,,
2026-07-17,19:30,35.4,18.3,37,N,3.2,12.9,360,1015.75,0,0,0,116,,
2026-07-17,19:45,35.6,17.8,35,W,3.2,12.9,266,1015.61,0,0,0,79,,
2026-07-17,20:00,34.4,18.9,41,N,4.8,17.7,360,1015.82,0,0,0,51,,
2026-07-17,20:15,33.3,18.3,42,N,17.7,25.7,360,1015.75,0,0,0,30,,
2026-07-17,20:30,31.9,21.7,56,N,8,20.9,360,1015.71,0,0,0,16,,
2026-07-17,20:45,29.9,23.3,68,N,17.7,27.4,360,1015.71,0,0,0,0,,
2026-07-17,21:00,28.9,21.1,63,N,8,25.7,360,1016.12,0,0,0,0,,
2026-07-17,21:15,28.9,21.7,65,N,3.2,22.5,360,1016.09,0,0,0,0,,
2026-07-17,21:30,28.7,22.2,69,NNW,4.8,17.7,329,1016.46,0,0,0,0,,
2026-07-17,21:45,28.5,21.7,67,N,0,12.9,0,1016.66,0,0,0,0,,
2026-07-17,22:00,28.5,22.2,70,NNW,1.6,16.1,343,1016.8,0,0,0,0,,
2026-07-17,22:15,28.1,22.2,72,N,4.8,9.7,360,1016.97,0,0,0,0,,
2026-07-17,22:30,27.7,22.2,73,N,0,4.8,0,1017.03,0,0,0,0,,
2026-07-17,22:45,27.5,22.2,75,W,3.2,6.4,267,1017.24,0,0,0,0,,
