date,time,temp_c,dewpoint_c,rh_pct,wind_dir_txt,wind_kmh,gust_kmh,wind_dir_deg,press_hpa,rain_rate_mmph,rain_acc_mm,uv,solar_wm2,key,value
2026-09-14,00:00,20.5,16.7,78,N,0,3.2,0,1022.52,0,0,0,0,,
2026-09-14,00:15,20.3,16.1,78,N,0,1.6,0,1022.76,0,0,0,0,,
2026-09-14,00:30,20.2,15.6,77,SE,1.6,3.2,125,1022.69,0,0,0,0,,
2026-09-14,00:45,20.3,15.6,75,E,1.6,3.2,101,1022.59,0,0,0,0,,
2026-09-14,01:00,20.6,16.1,75,N,1.6,6.4,360,1022.62,0,0,0,0,,
2026-09-14,01:15,20.7,16.1,77,ESE,1.6,6.4,107,1022.66,0,0,0,0,,
2026-09-14,01:30,20.6,16.7,78,N,3.2,4.8,360,1022.76,0,0,0,0,,
2026-09-14,01:45,20.4,16.7,79,SE,3.2,4.8,126,1022.52,0,0,0,0,,
2026-09-14,02:00,20.3,16.7,79,SE,1.6,4.8,130,1022.72,0,0,0,0,,
2026-09-14,02:15,20.2,16.7,80,N,3.2,4.8,360,1022.52,0,0,0,0,,
2026-09-14,02:30,20.2,16.7,80,SE,1.6,4.8,127,1022.32,0,0,0,0,,
2026-09-14,02:45,20.2,16.7,80,SE,3.2,4.8,132,1022.38,0,0,0,0,,
2026-09-14,03:00,20.2,16.7,80,ESE,1.6,4.8,123,1022.25,0,0,0,0,,
2026-09-14,03:15,20.2,16.7,81,SE,1.6,4.8,128,1022.15,0,0,0,0,,
2026-09-14,03:30,20.2,16.7,80,N,1.6,6.4,360,1022.08,0,0,0,0,,
2026-09-14,03:45,20.2,16.7,80,N,4.8,9.7,360,1021.84,0,0,0,0,,
2026-09-14,04:00,20.3,16.7,80,N,3.2,8,360,1021.88,0,0,0,0,,
2026-09-14,04:15,20.2,16.7,80,N,1.6,4.8,360,1021.88,0,0,0,0,,
2026-09-14,04:30,19.9,16.1,80,N,1.6,3.2,360,1021.78,0,0,0,0,,
2026-09-14,04:45,19.6,16.1,80,N,1.6,3.2,360,1021.91,0,0,0,0,,
2026-09-14,05:00,19.3,15.6,80,N,0,3.2,0,1021.91,0,0,0,0,,
2026-09-14,05:15,19.1,15.6,80,N,0,0,0,1021.71,0,0,0,0,,
2026-09-14,05:30,18.9,15.6,81,N,0,3.2,0,1021.57,0,0,0,0,,
2026-09-14,05:45,19.1,15.6,82,N,0,1.6,0,1021.61,0,0,0,0,,
2026-09-14,06:00,18.9,15.6,82,N,0,1.6,0,1021.57,0,0,0,0,,
2026-09-14,06:15,18.8,15.6,83,N,0,3.2,0,1021.57,0,0,0,0,,
2026-09-14,06:30,18.5,15.6,83,N,0,4.8,0,1021.67,0,0,0,0,,
2026-09-14,06:45,18.4,15.6,84,N,1.6,4.8,360,1021.54,0,0,0,0,,
2026-09-14,07:00,18.4,15.6,84,N,0,3.2,0,1021.47,0,0,0,0,,
2026-09-14,07:15,18.4,15.6,84,N,0,3.2,0,1021.57,0,0,0,9,,
2026-09-14,07:30,18.5,15.6,84,N,3.2,3.2,360,1021.5,0,0,0,16,,
2026-09-14,07:45,18.7,15.6,84,ENE,1.6,3.2,61,1021.84,0,0,0,63,,
2026-09-14,08:00,19.3,16.1,82,N,0,3.2,0,1021.67,0,0,0,118,,
2026-09-14,08:15,19.3,15.6,79,N,1.6,3.2,360,1021.91,0,0,0,176,,
2026-09-14,08:30,19,15,79,N,3.2,9.7,360,1022.11,0,0,0,227,,
2026-09-14,08:45,19.7,15.6,77,N,1.6,8,360,1021.94,0,0,0.6,278,,
2026-09-14,09:00,20.8,16.1,76,NNW,3.2,3.2,333,1021.91,0,0,0.8,327,,
2026-09-14,09:15,21.7,16.7,73,NNW,1.6,3.2,330,1021.81,0,0,1.1,378,,
2026-09-14,09:30,22.4,16.1,69,N,3.2,8,360,1021.94,0,0,1.3,427,,
