date,time,temp_c,dewpoint_c,rh_pct,wind_dir_txt,wind_kmh,gust_kmh,wind_dir_deg,press_hpa,rain_rate_mmph,rain_acc_mm,uv,solar_wm2,key,value
2026-09-08,00:00,24,18.9,74,N,0,3.2,0,1022.25,0,0,0,0,,
2026-09-08,00:15,23.8,17.8,71,N,0,3.2,0,1022.11,0,0,0,0,,
2026-09-08,00:30,23.8,17.8,69,SE,1.6,3.2,142,1022.15,0,0,0,0,,
2026-09-08,00:45,23.8,17.2,68,N,1.6,3.2,360,1022.11,0,0,0,0,,
2026-09-08,01:00,23.8,17.2,67,N,1.6,3.2,360,1022.05,0,0,0,0,,
2026-09-08,01:15,23.5,16.7,67,N,0,3.2,0,1021.98,0,0,0,0,,
2026-09-08,01:30,23.4,16.7,66,SE,1.6,3.2,144,1021.71,0,0,0,0,,
2026-09-08,01:45,23.4,16.7,67,N,1.6,3.2,360,1021.71,0,0,0,0,,
2026-09-08,02:00,23.3,16.7,67,N,0,3.2,0,1021.74,0,0,0,0,,
2026-09-08,02:15,23.1,15.6,63,N,1.6,3.2,360,1021.47,0,0,0,0,,
2026-09-08,02:30,23.3,15.6,63,N,1.6,4.8,360,1021.1,0,0,0,0,,
2026-09-08,02:45,23.2,15.6,64,SSE,1.6,3.2,151,1021.06,0,0,0,0,,
2026-09-08,03:00,22.9,15.6,63,SSE,3.2,4.8,154,1021.13,0,0,0,0,,
2026-09-08,03:15,22.7,15,63,N,1.6,3.2,360,1020.89,0,0,0,0,,
2026-09-08,03:30,22.6,14.4,61,N,1.6,3.2,360,1020.93,0,0,0,0,,
2026-09-08,03:45,22.4,13.9,60,N,0,3.2,0,1021.03,0,0,0,0,,
2026-09-08,04:00,22.4,13.3,58,N,1.6,3.2,360,1020.89,0,0,0,0,,
2026-09-08,04:15,22.4,13.3,57,SSE,1.6,4.8,148,1020.89,0,0,0,0,,
2026-09-08,04:30,22.4,13.3,58,SSE,1.6,3.2,151,1020.69,0,0,0,0,,
2026-09-08,04:45,22.3,13.9,59,SSE,1.6,3.2,152,1020.62,0,0,0,0,,
2026-09-08,05:00,22.6,14.4,61,N,1.6,4.8,360,1020.79,0,0,0,0,,
2026-09-08,05:15,22.3,14.4,61,N,0,3.2,0,1020.39,0,0,0,0,,
2026-09-08,05:30,22.4,14.4,62,N,0,3.2,0,1020.25,0,0,0,0,,
2026-09-08,05:45,22.5,14.4,62,N,1.6,3.2,360,1020.12,0,0,0,0,,
2026-09-08,06:00,22.6,15,63,N,0,4.8,0,1020.08,0,0,0,0,,
