date,time,temp_c,dewpoint_c,rh_pct,wind_dir_txt,wind_kmh,gust_kmh,wind_dir_deg,press_hpa,rain_rate_mmph,rain_acc_mm,uv,solar_wm2,key,value
2026-07-10,00:00,24.2,13.9,52,S,3.2,9.7,170,1012.9,0,0,0,0,,
2026-07-10,00:15,24.4,13.3,51,SSE,3.2,8,161,1012.73,0,0,0,0,,
2026-07-10,00:30,24.6,12.8,47,N,3.2,8,360,1012.6,0,0,0,0,,
2026-07-10,00:45,24.4,12.2,47,SSE,4.8,8,158,1012.63,0,0,0,0,,
2026-07-10,01:00,24.2,12.2,48,SSE,4.8,6.4,157,1012.46,0,0,0,0,,
2026-07-10,01:15,23.8,12.2,49,N,3.2,6.4,360,1012.36,0,0,0,0,,
2026-07-10,01:30,23.7,12.2,49,N,0,3.2,0,1012.43,0,0,0,0,,
2026-07-10,01:45,23.5,12.2,49,N,4.8,4.8,360,1012.09,0,0,0,0,,
2026-07-10,02:00,23.6,11.7,48,SE,1.6,6.4,130,1012.23,0,0,0,0,,
2026-07-10,02:15,23.4,11.7,48,N,0,1.6,0,1012.29,0,0,0,0,,
2026-07-10,02:30,23.6,11.7,47,SE,1.6,3.2,130,1012.12,0,0,0,0,,
2026-07-10,02:45,23.6,11.7,48,ESE,3.2,3.2,115,1012.09,0,0,0,0,,
2026-07-10,03:00,23.1,12.2,50,SE,6.4,8,142,1011.99,0,0,0,0,,
2026-07-10,03:15,22.9,11.7,50,SE,3.2,4.8,144,1011.89,0,0,0,0,,
2026-07-10,03:30,22.9,12.2,51,SE,1.6,4.8,144,1012.02,0,0,0,0,,
2026-07-10,03:45,23.4,12.2,50,ESE,3.2,4.8,103,1011.82,0,0,0,0,,
2026-07-10,04:00,23.6,12.8,50,SE,1.6,4.8,140,1011.68,0,0,0,0,,
2026-07-10,04:15,23.7,12.8,50,E,3.2,6.4,97,1011.99,0,0,0,0,,
2026-07-10,04:30,24,12.8,50,E,1.6,4.8,100,1011.65,0,0,0,0,,
2026-07-10,04:45,23.8,12.8,51,SE,3.2,8,143,1012.06,0,0,0,0,,
2026-07-10,05:00,24.1,15.6,60,SSE,9.7,11.3,151,1011.82,0,0,0,0,,
2026-07-10,05:15,24.6,15.6,57,SE,11.3,14.5,130,1012.09,0,0,0,0,,
2026-07-10,05:30,24.9,13.3,49,ESE,4.8,12.9,121,1011.95,0,0,0,0,,
2026-07-10,05:45,24.9,12.8,47,SE,4.8,12.9,132,1012.16,0,0,0,0,,
2026-07-10,06:00,25.1,12.2,45,ESE,4.8,12.9,118,1012.23,0,0,0,0,,
2026-07-10,06:15,24.7,12.2,46,ESE,3.2,9.7,117,1012.26,0,0,0,7,,
2026-07-10,06:30,24.1,11.7,47,SE,1.6,6.4,140,1012.36,0,0,0,14,,
2026-07-10,06:45,24.1,11.7,47,SE,3.2,8,146,1012.43,0,0,0,46,,
2026-07-10,07:00,24.1,11.7,47,ESE,4.8,17.7,118,1012.6,0,0,0,86,,
2026-07-10,07:15,24,17.2,66,SSE,14.5,17.7,149,1012.7,0,0,0,134,,
2026-07-10,07:30,23.8,17.2,67,SE,4.8,17.7,126,1012.9,0,0,0,181,,
2026-07-10,07:45,24.1,16.7,63,ESE,9.7,16.1,118,1013.07,0,0,0,186,,
2026-07-10,08:00,24.7,18.3,68,ESE,11.3,17.7,115,1013.17,0,0,0.7,202,,
