date,time,temp_c,dewpoint_c,rh_pct,wind_dir_txt,wind_kmh,gust_kmh,wind_dir_deg,press_hpa,rain_rate_mmph,rain_acc_mm,uv,solar_wm2,key,value
2026-07-30,00:00,24.3,22.2,90,N,0,0,0,1021.3,0,0,0,0,,
2026-07-30,00:15,23.9,21.7,90,N,1.6,1.6,360,1021.57,0,0,0,0,,
2026-07-30,00:30,23.7,21.7,90,N,0,0,0,1021.37,0,0,0,0,,
2026-07-30,00:45,23.6,21.7,90,N,0,0,0,1021.4,0,0,0,0,,
2026-07-30,01:00,23.7,21.7,90,N,0,0,0,1021.37,0,0,0,0,,
2026-07-30,01:15,23.7,22.2,91,N,0,1.6,0,1021.06,0,0,0,0,,
2026-07-30,01:30,23.6,21.7,91,W,1.6,3.2,265,1021.13,0,0,0,0,,
2026-07-30,01:45,23.1,21.1,91,N,1.6,1.6,360,1021.13,0,0,0,0,,
2026-07-30,02:00,22.5,20.6,90,S,1.6,4.8,185,1020.66,0,0,0,0,,
2026-07-30,02:15,22.7,21.1,91,S,1.6,3.2,181,1020.73,0,0,0,0,,
2026-07-30,02:30,22.6,20.6,90,S,1.6,3.2,179,1020.42,0,0,0,0,,
2026-07-30,02:45,22.6,20.6,90,N,0,3.2,0,1020.45,0,0,0,0,,
2026-07-30,03:00,22.7,20.6,89,N,0,1.6,0,1020.45,0,0,0,0,,
2026-07-30,03:15,22.8,20.6,87,N,0,1.6,0,1020.49,0,0,0,0,,
2026-07-30,03:30,22.8,20,85,N,0,0,0,1020.15,0,0,0,0,,
2026-07-30,03:45,23.3,20,83,N,0,1.6,0,1020.05,0,0,0,0,,
2026-07-30,04:00,23.6,20,80,N,0,0,0,1020.39,0,0,0,0,,
2026-07-30,04:15,23.8,19.4,78,N,0,0,0,1020.18,0,0,0,0,,
2026-07-30,04:30,23.7,19.4,78,N,0,0,0,1020.05,0,0,0,0,,
2026-07-30,04:45,23.6,19.4,79,N,0,0,0,1019.91,0,0,0,0,,
2026-07-30,05:00,23.3,19.4,80,N,0,3.2,0,1020.18,0,0,0,0,,
2026-07-30,05:15,23,19.4,80,N,0,4.8,0,1020.01,0,0,0,0,,
2026-07-30,05:30,22.8,19.4,81,N,0,0,0,1020.18,0,0,0,0,,
2026-07-30,05:45,22.8,19.4,82,N,0,3.2,0,1020.18,0,0,0,0,,
2026-07-30,06:00,22.6,18.9,82,N,0,0,0,1020.25,0,0,0,0,,
2026-07-30,06:15,22.6,18.9,81,N,0,4.8,0,1020.29,0,0,0,0,,
2026-07-30,06:30,22.4,18.9,81,SSE,1.6,3.2,150,1020.22,0,0,0,7,,
2026-07-30,06:45,22.6,18.9,80,N,0,4.8,0,1020.49,0,0,0,18,,
2026-07-30,07:00,23.1,18.9,79,N,0,4.8,0,1020.35,0,0,0,44,,
2026-07-30,07:15,23.7,19.4,79,N,0,4.8,0,1020.32,0,0,0,77,,
2026-07-30,07:30,24.2,20,77,N,0,6.4,0,1020.35,0,0,0,97,,
2026-07-30,07:45,25.1,20,75,N,3.2,6.4,360,1020.22,0,0,0,146,,
2026-07-30,08:00,25.8,20.6,72,ESE,4.8,4.8,109,1020.39,0,0,0,181,,
2026-07-30,08:15,26.7,20.6,69,SSE,1.6,9.7,157,1020.56,0,0,0.7,209,,
2026-07-30,08:30,27.2,20,66,ESE,1.6,12.9,113,1020.56,0,0,1,220,,
2026-07-30,08:45,27.8,20.6,64,E,1.6,14.5,80,1020.73,0,0,1.2,322,,
2026-07-30,09:00,28.4,20.6,62,SSE,1.6,6.4,157,1020.69,0,0,1.5,339,,
2026-07-30,09:15,28.2,20,62,N,3.2,14.5,360,1020.93,0,0,1.8,373,,
2026-07-30,09:30,29,20,59,N,0,11.3,0,1020.69,0,0,2.2,478,,
2026-07-30,09:45,29.1,20,58,SE,1.6,14.5,134,1020.79,0,0,2.6,550,,
2026-07-30,10:00,29.8,19.4,55,SE,4.8,14.5,141,1020.83,0,0,3,592,,
2026-07-30,10:15,30.1,19.4,54,ESE,3.2,19.3,120,1020.79,0,0,3.4,631,,
2026-07-30,10:30,30.2,19.4,53,SSE,9.7,19.3,157,1020.73,0,0,3.8,668,,
2026-07-30,10:45,30.4,19.4,53,SE,4.8,14.5,145,1020.89,0,0,4.2,703,,
2026-07-30,11:00,30.3,20.6,56,S,1.6,19.3,185,1020.73,0,0,4.6,735,,
2026-07-30,11:15,30.9,20.6,54,SSE,9.7,17.7,161,1020.69,0,0,5,768,,
2026-07-30,11:30,31.3,19.4,50,SSE,3.2,25.7,151,1020.52,0,0,5.4,798,,
2026-07-30,11:45,31.4,18.9,48,SSE,4.8,20.9,166,1020.66,0,0,5.7,824,,
2026-07-30,12:00,31.9,18.9,47,SW,1.6,8,222,1020.66,0,0,6,846,,
2026-07-30,12:15,32.9,19.4,45,SSE,6.4,16.1,165,1020.39,0,0,6.3,867,,
2026-07-30,12:30,32.4,18.3,44,SE,4.8,19.3,144,1020.32,0,0,6.6,882,,
2026-07-30,12:45,33.2,18.9,42,N,0,9.7,0,1020.42,0,0,6.7,891,,
2026-07-30,13:00,33.5,18.3,41,SSE,3.2,17.7,164,1020.08,0,0,6.9,900,,
2026-07-30,13:15,33.4,18.3,40,SSE,1.6,16.1,148,1020.25,0,0,7,905,,
2026-07-30,13:30,34.3,18.3,39,SE,3.2,8,137,1019.98,0,0,6.9,900,,
2026-07-30,13:45,34.3,17.8,38,SSE,1.6,20.9,151,1019.98,0,0,6.9,900,,
