date,time,temp_c,dewpoint_c,rh_pct,wind_dir_txt,wind_kmh,gust_kmh,wind_dir_deg,press_hpa,rain_rate_mmph,rain_acc_mm,uv,solar_wm2,key,value
2026-07-15,00:00,25.7,21.1,77,N,0,3.2,0,1018.52,0,0,0,0,,
2026-07-15,00:15,25.6,21.7,80,N,0,3.2,0,1018.59,0,0,0,0,,
2026-07-15,00:30,25.3,21.7,82,N,0,4.8,0,1018.22,0,0,0,0,,
2026-07-15,00:45,25.3,21.7,82,N,0,4.8,0,1018.19,0,0,0,0,,
2026-07-15,01:00,25.4,21.7,82,N,0,6.4,0,1018.32,0,0,0,0,,
2026-07-15,01:15,24.9,21.7,82,E,3.2,4.8,93,1018.05,0,0,0,0,,
2026-07-15,01:30,24.7,21.1,81,N,3.2,6.4,360,1017.51,0,0,0,0,,
2026-07-15,01:45,25.1,21.1,78,N,0,3.2,0,1017.85,0,0,0,0,,
2026-07-15,02:00,25,20.6,78,ESE,1.6,3.2,104,1017.61,0,0,0,0,,
2026-07-15,02:15,24.9,20.6,77,ESE,3.2,3.2,105,1017.61,0,0,0,0,,
2026-07-15,02:30,24.4,20,77,SE,3.2,4.8,143,1017.81,0,0,0,0,,
2026-07-15,02:45,24.3,20,79,N,0,1.6,0,1017.81,0,0,0,0,,
2026-07-15,03:00,24.6,21.1,82,N,3.2,8,352,1018.02,0,0,0,0,,
2026-07-15,03:15,24.4,21.7,84,N,1.6,4.8,10,1017.68,0,0,0,0,,
2026-07-15,03:30,24.2,21.7,86,N,0,3.2,0,1017.91,0,0,0,0,,
2026-07-15,03:45,24.1,21.7,86,N,0,3.2,0,1017.68,0,0,0,0,,
2026-07-15,04:00,24,21.1,86,E,1.6,4.8,101,1017.34,0,0,0,0,,
2026-07-15,04:15,24.1,21.1,85,ESE,3.2,4.8,115,1017.37,0,0,0,0,,
2026-07-15,04:30,24.7,22.2,86,N,6.4,22.5,360,1017.88,0,0,0,0,,
2026-07-15,04:45,24.4,21.7,87,NW,3.2,6.4,304,1017.71,0,0,0,0,,
2026-07-15,05:00,24.3,22.2,87,N,0,6.4,0,1017.78,0,0,0,0,,
2026-07-15,05:15,24.2,22.2,89,WNW,3.2,8,301,1017.71,0,0,0,0,,
2026-07-15,05:30,24.2,22.2,89,WNW,1.6,8,302,1017.85,0,0,0,0,,
2026-07-15,05:45,24.2,22.2,91,N,0,12.9,0,1017.78,0,0,0,0,,
2026-07-15,06:00,24.1,22.2,91,N,0,11.3,0,1017.51,0,0,0,0,,
2026-07-15,06:15,24.1,22.2,92,NW,1.6,9.7,305,1017.51,0,0,0,0,,
2026-07-15,06:30,24.1,22.8,92,N,0,6.4,0,1017.51,0,0,0,11,,
2026-07-15,06:45,24.1,22.8,92,WNW,4.8,8,298,1017.75,0,0,0,26,,
2026-07-15,07:00,24.1,22.8,92,NW,4.8,12.9,317,1018.12,0,0,0,56,,
2026-07-15,07:15,24.1,22.8,93,WNW,6.4,12.9,302,1018.08,0,0,0,81,,
2026-07-15,07:30,24.1,22.8,93,NW,8,12.9,305,1018.25,0,0,0,111,,
2026-07-15,07:45,24.2,22.8,93,NW,4.8,19.3,305,1018.29,0,0,0,172,,
2026-07-15,08:00,24.3,22.8,93,N,14.5,16.1,360,1018.76,0,0,0.6,253,,
2026-07-15,08:15,24.7,23.3,93,W,11.3,16.1,278,1018.63,0,0,0.8,276,,
2026-07-15,08:30,25.1,23.3,92,WNW,6.4,9.7,284,1018.9,0,0,0.9,244,,
2026-07-15,08:45,25.3,23.3,90,WNW,4.8,12.9,303,1018.73,0,0,1.3,287,,
2026-07-15,09:00,25.9,23.3,87,NNW,3.2,11.3,342,1019.1,0,0,1.6,366,,
2026-07-15,09:15,26.8,23.9,83,NW,3.2,9.7,305,1019.34,0,0,1.9,401,,
2026-07-15,09:30,27.7,23.9,81,N,0,4.8,0,1019.3,0,0,2.3,427,,
2026-07-15,09:45,28.3,23.9,78,WNW,3.2,6.4,292,1019.2,0,0,2.7,522,,
2026-07-15,10:00,28.9,23.9,75,N,0,6.4,0,1019.24,0,0,3.1,589,,
2026-07-15,10:15,29.6,23.9,72,NW,3.2,8,320,1019.37,0,0,3.5,629,,
2026-07-15,10:30,30.5,23.9,68,NNW,1.6,8,331,1019.4,0,0,4,673,,
2026-07-15,10:45,31.3,23.9,65,WNW,1.6,8,299,1019.37,0,0,4.4,722,,
2026-07-15,11:00,32.3,22.8,58,N,6.4,9.7,360,1019.3,0,0,4.9,761,,
2026-07-15,11:15,32.2,22.8,58,N,3.2,16.1,360,1019.47,0,0,5.3,780,,
2026-07-15,11:30,31.9,23.3,61,N,4.8,16.1,360,1019.47,0,0,5.6,802,,
2026-07-15,11:45,32.2,23.3,60,N,12.9,20.9,360,1019.44,0,0,6,824,,
2026-07-15,12:00,32.7,23.9,61,N,14.5,19.3,360,1019.2,0,0,6.3,847,,
2026-07-15,12:15,32.9,23.9,59,WNW,8,14.5,296,1019.2,0,0,6.6,868,,
2026-07-15,12:30,33.9,22.8,53,N,6.4,14.5,360,1019.13,0,0,6.9,886,,
2026-07-15,12:45,34.7,22.2,49,N,12.9,14.5,360,1019,0,0,7.1,895,,
2026-07-15,13:00,35.6,20.6,42,WSW,1.6,12.9,246,1019.24,0,0,7.2,907,,
2026-07-15,13:15,35.9,19.4,38,N,4.8,20.9,360,1019.47,0,0,7.3,907,,
2026-07-15,13:30,35.9,20,39,N,8,24.1,360,1019.27,0,0,7.3,907,,
2026-07-15,13:45,35.9,20.6,41,W,20.9,30.6,271,1019.27,0,0,7.2,904,,
2026-07-15,14:00,36.6,18.3,35,N,8,27.4,360,1019.27,0,0,7.2,904,,
2026-07-15,14:15,36.7,16.7,31,WNW,17.7,24.1,284,1018.96,0,0,7,895,,
2026-07-15,14:30,36.7,17.8,33,WNW,9.7,24.1,284,1019.07,0,0,6.8,879,,
2026-07-15,14:45,36.8,16.7,31,N,17.7,30.6,360,1019.03,0,0,6.5,858,,
2026-07-15,15:00,37.1,17.2,31,N,14.5,25.7,360,1019.03,0,0,6.2,837,,
2026-07-15,15:15,37.4,16.1,29,N,19.3,27.4,360,1018.93,0,0,5.8,814,,
2026-07-15,15:30,37.8,10.6,19,W,11.3,25.7,273,1019.07,0,0,5.5,786,,
2026-07-15,15:45,37.9,13.9,24,N,16.1,20.9,360,1018.93,0,0,5.1,758,,
2026-07-15,16:00,37.8,13.9,24,N,12.9,19.3,360,1018.86,0,0,4.7,722,,
