date,time,temp_c,dewpoint_c,rh_pct,wind_dir_txt,wind_kmh,gust_kmh,press_hpa,rain_acc_mm,rain_rate_mmph,uv,solar_wm2,key,value
2024-07-01,00:00,22.6,17.2,72.0,SE,9.7,12.9,1016.49,0.0,0.0,0,0,,
2024-07-01,00:15,22.4,17.2,73.0,SE,8.0,12.9,1016.7,0.0,0.0,0,0,,
2024-07-01,00:30,22.4,17.2,73.0,EAST,3.2,9.7,1016.42,0.0,0.0,0,0,,
2024-07-01,00:45,22.2,16.7,73.0,ESE,3.2,9.7,1016.12,0.0,0.0,0,0,,
2024-07-01,01:00,22.1,17.2,74.0,ESE,9.7,12.9,1015.82,0.0,0.0,0,0,,
2024-07-01,01:15,22.1,17.2,75.0,ENE,4.8,14.5,1015.58,0.0,0.0,0,0,,
2024-07-01,01:30,21.7,17.8,80.0,EAST,11.3,16.1,1014.46,0.0,0.0,0,0,,
2024-07-01,01:45,21.4,17.8,80.0,ENE,14.5,16.1,1014.49,0.0,0.0,0,0,,
2024-07-01,02:00,21.6,17.2,77.0,ENE,12.9,14.5,1015.07,0.0,0.0,0,0,,
2024-07-01,02:15,22.2,17.2,75.0,NORTH,0.0,11.3,1015.14,0.0,0.0,0,0,,
2024-07-01,02:30,22.2,17.2,73.0,SE,6.4,9.7,1015.07,0.0,0.0,0,0,,
2024-07-01,02:45,22.1,17.2,74.0,EAST,4.8,6.4,1014.7,0.0,0.0,0,0,,
2024-07-01,03:00,22.1,17.8,77.0,ENE,9.7,12.9,1013.85,0.0,0.0,0,0,,
2024-07-01,03:15,22.3,17.8,77.0,EAST,4.8,12.9,1014.19,0.0,0.0,0,0,,
2024-07-01,03:30,22.1,17.8,78.0,SE,14.5,16.1,1014.12,0.0,0.0,0,0,,
2024-07-01,03:45,22.4,17.8,76.0,SE,1.6,16.1,1015.14,0.0,0.0,0,0,,
2024-07-01,04:00,22.4,17.8,76.0,NNW,3.2,4.8,1015.27,0.0,0.0,0,0,,
2024-07-01,04:15,22.1,17.8,77.0,EAST,6.4,11.3,1013.65,0.0,0.0,0,0,,
2024-07-01,04:30,22.3,17.8,77.0,ENE,12.9,20.9,1013.38,0.0,0.0,0,0,,
2024-07-01,04:45,22.2,17.8,77.0,NORTH,0.0,11.3,1014.77,0.0,0.0,0,0,,
2024-07-01,05:00,22.1,17.8,77.0,EAST,4.8,4.8,1013.85,0.0,0.0,0,0,,
2024-07-01,05:15,22.3,17.8,76.0,EAST,1.6,19.3,1011.92,0.0,0.0,0,0,,
2024-07-01,05:30,22.3,17.8,76.0,ENE,8.0,19.3,1012.63,0.0,0.0,0,0,,
2024-07-01,05:45,22.1,17.8,77.0,NORTH,0.0,19.3,1012.87,0.0,0.0,0,0,,
2024-07-01,06:00,22.4,17.8,76.0,NNE,3.2,12.9,1012.73,0.0,0.0,0,0,,
2024-07-01,06:15,22.5,17.8,75.0,ENE,3.2,4.8,1013.04,0.0,0.0,0,9,,
2024-07-01,06:30,22.6,17.8,74.0,ESE,14.5,11.3,1012.29,0.0,0.0,0,9,,
2024-07-01,06:45,23.1,17.8,73.0,ESE,6.4,16.1,1013.58,0.0,0.0,0,23,,
